OBJECTID,ID,ST_ABBREV,ACSTOTPOP,D_PM25_2,B_PM25_D2,P_PM25_D2,D_OZONE_2,B_OZONE_D2,P_OZONE_D2,D_DSLPM_2,B_DSLPM_D2,P_DSLPM_D2,D_CANCR_2,B_CANCR_D2,P_CANCR_D2,D_RESP_2,B_RESP_D2,P_RESP_D2,D_PTRAF_2,B_PTRAF_D2,P_PTRAF_D2,D_LDPNT_2,B_LDPNT_D2,P_LDPNT_D2,D_PNPL_2,B_PNPL_D2,P_PNPL_D2,D_PRMP_2,B_PRMP_D2,P_PRMP_D2,D_PTSDF_2,B_PTSDF_D2,P_PTSDF_D2,D_PWDIS_2,B_PWDIS_D2,P_PWDIS_D2,PM25,B_PM25,P_PM25,OZONE,B_OZONE,P_OZONE,DSLPM,B_DSLPM,P_DSLPM,CANCER,B_CANCR,P_CANCR,RESP,B_RESP,P_RESP,PTRAF,B_PTRAF,P_PTRAF,PRE1960PCT,B_LDPNT,P_LDPNT,PNPL,B_PNPL,P_PNPL,PRMP,B_PRMP,P_PRMP,PTSDF,B_PTSDF,P_PTSDF,PWDIS,B_PWDIS,P_PWDIS,VULEOPCT,B_VULEOPCT,P_VULEOPCT,VULSVI6PCT,B_VSVI6PCT,P_VSVI6PCT,MINORPCT,B_MINORPCT,P_MINORPCT,LOWINCPCT,B_LWINCPCT,P_LWINCPCT,LINGISOPCT,B_LNGISPCT,P_LNGISPCT,LESSHSPCT,B_LESHSPCT,P_LESHSPCT,UNDER5PCT,B_UNDR5PCT,P_UNDR5PCT,OVER64PCT,B_OVR64PCT,P_OVR64PCT,Shape_Length,Shape_Area
4015,40019702001,AZ,2445,-112.7495185,5,48,-1048.426332,5,48,-1.116497142,5,49,-356.2285824,5,49,-4.299402915,5,49,-5.690059613,5,48,-0.221142095,3,23,-0.128117821,5,49,-0.549276387,5,49,-0.145055884,6,50,-5.33E-05,2,19,5.287756011,1,8,49.16936863,4,35,0.052361771,1,4,16.70649997,1,1,0.201634507,1,1,0.266853884,1,4,0.010371179,5,44,0.006008503,1,4,0.025760106,1,6,0.006802868,1,0,2.50E-06,7,61,0.347747405,5,49,0.204420493,6,59,0.284662577,4,35,0.410832232,7,60,0.010638298,5,42,0.106483922,6,53,0.077709611,7,64,0.336196319,9,89,490179.1554,5258066333
4016,40019702002,AZ,933,-515.0976587,5,42,-4789.74949,5,40,-5.10073188,5,48,-1627.434965,5,45,-19.64187878,5,46,-607.7266072,5,46,-2.053507886,2,19,-0.560507229,5,48,-3.416489363,5,46,-0.694124094,5,49,0,9,80,5.287756011,1,8,49.16936863,4,35,0.052361771,1,4,16.70649997,1,1,0.201634507,1,1,6.238642257,1,8,0.021080369,6,55,0.00575391,1,4,0.035072111,1,9,0.007125559,1,0,0,7,60,0.252059707,4,31,0.170226141,5,45,0.169346195,2,16,0.334773218,6,50,0,4,36,0.097087379,6,50,0.032154341,3,23,0.387995713,10,92,355669.1563,2386065727
4017,40019702003,AZ,1576,64.54157404,6,51,600.1540992,6,51,0.639120095,6,50,203.9170874,6,50,2.461121211,6,50,0,6,52,2.120708098,7,66,0.082000461,6,50,0.994527634,6,51,0.087758471,6,50,0,9,80,5.287756011,1,8,49.16936863,4,35,0.052361771,1,4,16.70649997,1,1,0.201634507,1,1,0,1,3,0.173745174,9,83,0.006718126,1,5,0.081479567,2,18,0.007189868,1,0,0,7,60,0.364213198,6,51,0.145133918,4,33,0.420685279,6,54,0.307741117,5,46,0,4,36,0.009762901,1,6,0.028553299,3,20,0.104060914,5,46,20600.78394,15753623.5
4018,40019703001,AZ,2050,1158.888722,7,63,10674.04592,7,66,9.896309779,6,54,3560.625222,6,58,43.36759838,6,57,10073.38765,7,60,26.2462266,8,78,1.312466063,6,54,10.92612032,6,58,1.656697656,6,51,0,9,80,5.343064208,1,9,49.21276013,4,36,0.045627002,1,3,16.41628641,1,1,0.199946602,1,1,46.44342117,3,21,0.121008403,8,79,0.006051134,1,4,0.050374951,2,12,0.007638216,1,1,0,7,60,0.462271245,7,64,0.232494403,7,67,0.521463415,7,64,0.403079076,6,59,0.020356234,6,52,0.282262817,9,83,0.033170732,3,24,0.134634146,6,58,215080.1567,2022988275
4019,40019703002,AZ,686,0.007560896,6,50,0.06964029,6,50,6.46E-05,6,50,0.023230458,6,50,0.000282942,6,50,0,6,52,0.000477943,7,63,9.46E-06,6,50,0.000113844,6,50,1.01E-05,6,50,0,9,80,5.343064208,1,9,49.21276013,4,36,0.045627002,1,3,16.41628641,1,1,0.199946602,1,1,0,1,3,0.337748344,10,90,0.006687549,1,5,0.080449919,2,18,0.007164049,1,0,0,7,60,0.35647043,6,50,0.233123954,7,67,0.408163265,6,53,0.304777595,5,45,0.18707483,10,93,0.220302376,8,76,0.123906706,10,92,0.15451895,7,65,12509.85394,2931155.158
4020,40019703003,AZ,1056,-316.2095505,5,45,-2912.475717,5,44,-2.700265872,5,49,-971.5373695,5,47,-11.83310229,5,48,0,6,52,0,7,63,-0.393525866,5,48,-4.353982764,5,45,-0.421024023,5,49,0,9,80,5.343064208,1,9,49.21276013,4,36,0.045627002,1,3,16.41628641,1,1,0.199946602,1,1,0,1,3,0,4,39,0.006649495,1,5,0.07357023,2,17,0.007114138,1,0,0,7,60,0.300425458,5,40,0.135797623,3,28,0.212121212,3,23,0.388729704,6,57,0,4,36,0.094616639,6,50,0.006628788,1,8,0.112689394,6,50,12070.22615,9033951.307
4021,40019705011,AZ,1533,-725.1127075,4,39,-7458.355246,4,35,-4.649204954,5,48,-2100.716534,5,44,-25.54133958,5,44,-202.3066741,5,47,-33.07077662,1,2,-0.860863361,5,47,-5.689260261,5,44,-1.322981084,5,48,0,9,80,4.755897541,1,1,48.91815163,4,33,0.030493387,1,1,13.77826163,1,0,0.167521535,1,0,1.326896914,1,5,0.216905901,9,86,0.005646264,1,4,0.037314942,1,9,0.00867722,1,1,0,7,60,0.257012394,4,32,0.145237949,4,33,0.148075669,2,14,0.365949119,6,55,0,4,36,0.077559462,5,43,0.104370515,9,85,0.175472929,8,70,23831.45451,8875086.146
4022,40019705012,AZ,1526,1277.097703,7,64,13135.95563,7,69,8.188367001,6,53,3699.866561,6,59,44.98443589,6,58,1227.423259,6,55,64.35825519,9,85,1.532393558,6,54,10.82493795,6,58,2.293589411,6,52,0,9,80,4.755897541,1,1,48.91815163,4,33,0.030493387,1,1,13.77826163,1,0,0.167521535,1,0,4.57091047,1,7,0.239669421,9,87,0.005706616,1,4,0.040311948,2,10,0.008541301,1,1,0,7,60,0.532437746,8,71,0.250287415,8,72,0.414154653,6,53,0.650720839,9,85,0.040712468,7,66,0.113043478,6,55,0.153997379,11,97,0.129095675,6,56,7056.853309,2165033.929
4023,40019705013,AZ,827,-86.70656826,5,49,-891.8453388,5,48,-0.555936481,6,50,-251.1967031,5,49,-3.054148522,5,49,-1193.680542,5,45,-2.679038446,2,18,-0.104812467,5,49,-0.768084603,5,49,-0.154823211,6,50,0,9,80,4.755897541,1,1,48.91815163,4,33,0.030493387,1,1,13.77826163,1,0,0.167521535,1,0,65.47395969,3,25,0.146946565,9,81,0.005749015,1,4,0.042129815,2,11,0.008492129,1,1,0,7,60,0.334423169,5,46,0.182599522,6,50,0.290205562,4,36,0.378640777,6,56,0.011764706,5,43,0.169520548,7,69,0.065296252,6,53,0.180169287,8,71,13552.77071,7629326.029
4024,40019705014,AZ,1265,33.61237949,6,50,345.7297939,6,50,0.215512485,6,50,97.37807737,6,50,1.183961045,6,50,82.84328355,6,53,0.492463414,7,64,0.040243705,6,50,0.273701424,6,50,0.061127694,6,50,0,9,80,4.755897541,1,1,48.91815163,4,33,0.030493387,1,1,13.77826163,1,0,0.167521535,1,0,11.72169821,2,11,0.069679849,8,72,0.00569418,1,4,0.038726682,2,10,0.008649107,1,1,0,7,60,0.362055336,6,51,0.18614484,6,52,0.313043478,4,39,0.411067194,7,60,0,4,36,0.151651652,7,65,0.043478261,4,33,0.197628458,8,74,14638.68696,4717611.644
4025,40019705021,AZ,1129,-1036.340161,4,34,-11244.76521,3,27,-5.353467903,5,48,-3280.389282,5,41,-40.3391959,5,41,-2074.965956,5,44,-18.29501645,1,4,-1.26225567,5,46,-6.548028941,5,44,-2.253768621,5,48,0,9,80,4.506751913,1,0,48.90032157,4,32,0.023280726,1,0,14.26549045,1,0,0.175423819,1,0,9.023443409,2,10,0.079559882,8,74,0.005489195,1,3,0.028475536,1,7,0.009801006,1,2,0,7,60,0.15279008,2,11,0.119371784,3,20,0.091231178,1,6,0.214348981,4,31,0,4,36,0.024468085,2,14,0.093888397,8,77,0.292294066,9,86,339118.8346,3057223147
4026,40019705022,AZ,682,-696.7953418,4,39,-7560.548471,4,35,-3.599466313,5,48,-2205.607828,5,44,-27.12252681,5,44,-552.888471,5,46,-22.08734663,1,3,-0.866173021,5,47,-5.590916908,5,45,-1.344526354,5,48,0,9,80,4.506751913,1,0,48.90032157,4,32,0.023280726,1,0,14.26549045,1,0,0.175423819,1,0,3.575987129,1,6,0.142857143,9,81,0.005602257,1,4,0.036161085,1,9,0.008696164,1,1,0,7,60,0.129765396,1,7,0.117278015,2,19,0.137829912,2,12,0.12170088,2,13,0,4,36,0.081967213,5,45,0.032258065,3,23,0.329912023,9,89,64329.76594,98946602.17
4027,40019705023,AZ,1712,580.1368468,6,57,6294.75039,7,60,2.9968384,6,51,1836.34174,6,55,22.58163371,6,54,767.3390388,6,54,7.34473559,8,71,0.676007228,6,52,2.219708647,6,52,0.993126377,6,51,0,9,80,4.506751913,1,0,48.90032157,4,32,0.023280726,1,0,14.26549045,1,0,0.175423819,1,0,5.961018853,1,8,0.057057057,7,69,0.005251514,1,2,0.017243649,1,4,0.007715032,1,1,0,7,60,0.431658879,7,60,0.2032377,6,59,0.402453271,6,52,0.460864486,7,66,0,4,36,0.099099099,6,51,0.053154206,5,41,0.20385514,8,75,337085.1277,3531898416
4028,40030001001,AZ,843,610.6563587,6,57,6167.91106,7,60,5.575534346,6,52,2851.133276,6,57,35.23631776,6,56,5091.510279,6,58,41.3921185,9,81,1.367962977,6,54,3.174554852,6,53,2.068721412,6,52,0,9,80,4.770858415,1,2,48.1878719,3,22,0.043559826,1,3,22.27497182,1,8,0.275289827,1,7,39.77830463,3,20,0.323383085,10,90,0.010687447,1,8,0.024801759,1,6,0.016162244,1,4,0,7,60,0.508303677,7,69,0.294520519,9,80,0.465005931,6,59,0.551601423,8,76,0.128608924,9,87,0.286201022,9,83,0.067615658,6,55,0.268090154,9,83,322097.3288,3235217134
4029,40030001002,AZ,694,-78.18982205,5,49,-789.7532898,5,48,-0.713904035,6,50,-365.0655567,5,49,-4.511737864,5,49,0,6,52,-1.606235488,3,20,-0.275988309,5,49,-0.558686211,5,49,-0.216410713,6,50,0,9,80,4.770858415,1,2,48.1878719,3,22,0.043559826,1,3,22.27497182,1,8,0.275289827,1,7,0,1,3,0.098006645,8,77,0.016839802,2,11,0.034089,1,8,0.013204594,1,3,0,7,60,0.332853026,5,46,0.186425256,6,52,0.253602305,3,29,0.412103746,7,60,0.014204545,5,46,0.092819615,5,49,0.023054755,2,17,0.322766571,9,88,287249.8128,1560617426
4030,40030002011,AZ,1551,744.8584116,6,59,7350.231236,7,62,8.572260264,6,53,3707.22645,6,59,49.18358344,6,58,403.5418386,6,53,7.11462987,8,70,2.452766871,6,56,16.41039611,7,60,3.07947128,6,53,0,9,80,4.896597077,1,3,48.31941242,3,24,0.056352864,1,5,24.37079842,2,11,0.323326134,2,12,2.652828721,1,6,0.046770601,7,66,0.016124153,2,11,0.107879694,3,24,0.020244022,1,5,0,7,60,0.454545455,7,63,0.256644085,8,73,0.53384913,7,65,0.375241779,6,56,0.157012195,10,90,0.218442256,8,76,0.058027079,5,46,0.19729207,8,74,135163.7476,602613372.7
4031,40030002012,AZ,1540,582.8846214,6,57,5751.88074,6,59,6.708172453,6,53,2901.068515,6,57,38.4883274,6,56,634.9081003,6,54,8.769564233,8,71,2.200159302,6,56,19.21016695,7,61,2.043882997,6,52,0,9,80,4.896597077,1,3,48.31941242,3,24,0.056352864,1,5,24.37079842,2,11,0.323326134,2,12,5.333626989,1,8,0.07366985,8,73,0.018482721,2,12,0.161377473,4,37,0.017169901,1,4,0,7,60,0.433766234,7,61,0.253508984,8,73,0.422077922,6,54,0.445454545,7,64,0.140625,9,88,0.220039293,8,76,0.072077922,6,59,0.220779221,8,78,123357.6132,606206703.1
4032,40030002021,AZ,1030,1322.611143,7,64,12904.12664,7,69,22.02502128,6,57,7045.527392,7,65,94.91290858,7,65,1721.009436,6,55,123.9284022,10,90,4.711405915,7,60,194.5816744,9,80,4.573769669,6,54,0,9,80,4.955910328,1,4,48.35260523,3,25,0.082529193,1,8,26.40005125,2,14,0.355644867,2,15,6.448734748,1,8,0.464367816,10,93,0.017653946,2,11,0.729110241,8,75,0.017138214,1,4,0,7,60,0.615570813,8,78,0.275341547,8,77,0.693203883,8,77,0.537937743,8,74,0,4,36,0.23255814,8,77,0.060194175,5,47,0.12815534,6,56,7623.909855,2567517.447
4033,40030002022,AZ,604,404.2963655,6,55,3944.539199,6,56,6.732618351,6,53,2153.679962,6,55,29.01302032,6,55,953.9505134,6,54,34.1721614,9,80,1.460763296,6,54,64.56363707,7,69,1.377822851,6,51,0,9,80,4.955910328,1,4,48.35260523,3,25,0.082529193,1,8,26.40005125,2,14,0.355644867,2,15,11.6936327,2,11,0.418886199,10,92,0.017906201,2,11,0.791428326,8,77,0.016889508,1,4,0,7,60,0.491532321,7,67,0.246346561,8,71,0.605960265,8,71,0.377104377,6,56,0.133640553,9,87,0.1925,8,72,0.048013245,4,37,0.120860927,6,54,5087.238369,1072891.68
4034,40030002023,AZ,1371,1605.712957,7,67,15666.22468,8,71,26.73942543,6,58,8553.606006,7,67,115.228794,7,67,4148.592937,6,57,28.32314371,8,78,5.609216194,7,62,222.1875233,9,81,5.644031562,6,55,0,9,80,4.955910328,1,4,48.35260523,3,25,0.082529193,1,8,26.40005125,2,14,0.355644867,2,15,12.80431505,2,12,0.087417219,8,75,0.017312417,2,11,0.685764811,8,73,0.017419872,1,4,0,7,60,0.592791926,8,76,0.287291204,8,79,0.775346462,9,82,0.410237389,7,60,0.048192771,7,69,0.170495768,7,69,0.11889132,10,90,0.200583516,8,74,51278.10829,89847057.72
4035,40030002024,AZ,784,230.592561,6,53,2249.788703,6,54,3.839984329,6,51,1228.362707,6,53,16.54772891,6,53,778.4408769,6,54,9.121030294,8,72,0.841982559,6,52,31.42162672,7,64,0.780136835,6,50,0,9,80,4.955910328,1,4,48.35260523,3,25,0.082529193,1,8,26.40005125,2,14,0.355644867,2,15,16.73030199,2,13,0.196029777,9,85,0.018095944,2,11,0.675315646,8,73,0.016766752,1,4,0,7,60,0.415816327,6,58,0.205542972,7,60,0.543367347,7,66,0.288265306,5,42,0.024316109,6,56,0.07628866,5,42,0.079081633,7,66,0.221938776,8,78,60228.09964,98867300.71
4036,40030002031,AZ,627,30.93226833,6,50,302.3918169,6,50,0.302728219,6,50,136.6552088,6,50,1.65212934,6,50,87.17156208,6,53,0.718223221,7,64,0.152396214,6,50,0.291065716,6,50,0.086346481,6,50,0,9,80,4.930655246,1,4,48.20176078,3,22,0.048255384,1,4,21.78306857,1,7,0.263352177,1,6,13.89529262,2,12,0.114485981,8,79,0.024292211,2,15,0.046396361,2,11,0.013763773,1,3,0,7,60,0.366473886,6,51,0.250037337,8,72,0.226475279,3,25,0.506472492,8,71,0.182352941,10,93,0.281893004,9,83,0.007974482,1,9,0.295055821,9,86,179576.3428,944736522.4
4037,40030002032,AZ,991,-213.3008949,5,47,-2085.215494,5,46,-2.087535238,5,49,-942.3388553,5,47,-11.39265518,5,48,0,6,52,-2.475731585,2,18,-1.245393909,5,46,-1.458454186,5,48,-0.660546299,5,49,0,9,80,4.930655246,1,4,48.20176078,3,22,0.048255384,1,4,21.78306857,1,7,0.263352177,1,6,0,1,3,0.057228916,7,69,0.028788477,2,19,0.033713571,1,8,0.015269163,1,3,0,7,60,0.312815338,5,43,0.197304091,6,56,0.206861756,3,22,0.41876892,7,61,0.012605042,5,44,0.112692764,6,55,0.065590313,6,53,0.367305752,10,91,69005.28858,191088924
4038,40030002033,AZ,1084,42.34589687,6,50,413.9706975,6,50,0.414431228,6,50,187.0793088,6,50,2.261744852,6,50,0,6,52,0.072069566,7,63,0.220648432,6,51,0.249742833,6,50,0.129321123,6,50,0,9,80,4.930655246,1,4,48.20176078,3,22,0.048255384,1,4,21.78306857,1,7,0.263352177,1,6,0,1,3,0.008391608,5,42,0.025691777,2,16,0.02907946,1,7,0.015057843,1,3,0,7,60,0.364391144,6,51,0.204005047,6,59,0.390221402,6,51,0.338560886,6,51,0,4,36,0.064436183,4,37,0.017527675,2,13,0.413284133,10,93,46874.93672,96488295.98
4039,40030003011,AZ,1043,-247.1251353,5,46,-2225.079388,5,46,-9.805942869,5,46,-1232.990114,5,47,-16.16379082,5,47,-296.4302109,5,47,-1.88691172,3,20,-4.830447087,4,38,-4.830447087,5,45,-1.022117543,5,49,-0.342508872,2,14,5.349678005,1,9,48.16773595,3,22,0.212275602,3,22,26.69133631,2,14,0.349908058,2,15,6.417016939,1,8,0.040847201,7,64,0.104567819,9,82,0.104567819,3,24,0.022126441,1,5,0.007414512,8,73,0.31217844,5,43,0.194791738,6,56,0.27325024,4,32,0.35110664,6,53,0.02292769,6,55,0.111111111,6,55,0,1,7,0.410354746,10,93,9174.475498,3613242.404
4040,40030003012,AZ,1096,84.58199108,6,51,761.5641555,6,51,3.356219396,6,51,422.0078979,6,51,5.532280677,6,51,536.2255976,6,54,2.469530072,7,66,1.374865276,6,54,1.374865276,6,51,0.345109319,6,50,0.044872915,9,82,5.349678005,1,9,48.16773595,3,22,0.212275602,3,22,26.69133631,2,14,0.349908058,2,15,33.91542631,2,18,0.156193896,9,82,0.086958068,8,76,0.086958068,2,19,0.021827622,1,5,0.002838141,8,71,0.370894161,6,52,0.200371925,6,58,0.162408759,2,16,0.579379562,8,78,0,4,36,0.070844687,5,40,0.113138686,9,88,0.276459854,9,84,15446.25862,12102482.98
4041,40030003013,AZ,712,648.3516717,6,58,5837.66576,6,59,25.72664024,6,58,3234.84376,6,57,42.40694005,6,57,2073.663845,6,56,51.35767886,9,83,10.98277892,7,68,10.98277892,6,58,2.611998451,6,52,0.812762584,9,85,5.349678005,1,9,48.16773595,3,22,0.212275602,3,22,26.69133631,2,14,0.349908058,2,15,17.11021093,2,13,0.423762376,10,92,0.090621083,8,77,0.090621083,3,20,0.021552116,1,5,0.006706265,8,73,0.526685393,8,70,0.275048058,8,77,0.490168539,7,62,0.563202247,8,77,0.087209302,9,81,0.175438596,8,70,0,1,7,0.334269663,9,89,10197.24999,3486965.019
4042,40030003014,AZ,1053,920.8872022,7,61,8291.536714,7,63,36.5408694,7,61,4594.614851,7,60,60.23275652,7,60,33103.71711,7,66,29.71969187,8,79,15.49823975,8,71,15.49823975,7,60,3.662616375,6,53,2.710198515,9,86,5.349678005,1,9,48.16773595,3,22,0.212275602,3,22,26.69133631,2,14,0.349908058,2,15,192.3082728,5,49,0.172649573,9,83,0.090033385,8,77,0.090033385,3,20,0.02127711,1,5,0.015744262,8,76,0.51994302,8,70,0.253323837,8,73,0.242165242,3,27,0.797720798,11,96,0,4,36,0.166666667,7,68,0.006647673,1,8,0.30674264,9,87,13516.52075,6828147.768
4043,40030003021,AZ,2235,-2010.727905,3,20,-18096.93806,2,15,-24.46806834,5,41,-9249.228911,3,24,-117.0370397,3,26,-1605.228063,5,45,-18.7880782,1,4,-72.51165742,1,2,-72.51165742,2,18,-8.317491054,5,43,-2.151746424,2,11,5.330571721,1,8,47.97617124,2,19,0.064866456,1,6,24.52031324,2,11,0.310272878,2,11,4.255565012,1,7,0.049808429,7,67,0.192233166,10,94,0.192233166,5,44,0.022050215,1,5,0.005704421,8,73,0.187695749,2,18,0.125851845,3,23,0.066666667,1,4,0.308724832,5,46,0,4,36,0.066520468,4,38,0.070246085,6,57,0.24295302,9,81,99066.02289,386855520.1
4044,40030003022,AZ,398,-281.8508355,5,46,-2536.711756,5,45,-3.4297756,5,48,-1296.497099,5,46,-16.40549542,5,47,0,6,52,-2.774274607,2,17,-23.08056926,2,12,-23.08056926,4,33,-1.352037012,5,48,-0.641183603,2,13,5.330571721,1,8,47.97617124,2,19,0.064866456,1,6,24.52031324,2,11,0.310272878,2,11,0,1,3,0.052469136,7,68,0.436516818,11,98,0.436516818,7,63,0.025570725,1,6,0.012126539,8,75,0.22361809,3,25,0.123859463,3,22,0.221105528,3,24,0.226130653,4,33,0,4,36,0.049689441,4,30,0.052763819,5,41,0.193467337,8,73,67256.05681,202722339.5
4045,40030003023,AZ,978,-592.3654496,5,41,-5331.403034,4,39,-7.208353885,5,47,-2724.845877,5,42,-34.47940345,5,43,-522.5312874,5,47,-3.175030375,2,16,-15.73374185,2,19,-15.73374185,4,38,-2.596055957,5,47,-0.964826598,2,12,5.330571721,1,8,47.97617124,2,19,0.064866456,1,6,24.52031324,2,11,0.310272878,2,11,4.702148827,1,7,0.028571429,6,59,0.141584624,9,89,0.141584624,4,32,0.02336136,1,5,0.008682271,8,73,0.242842536,4,30,0.201948122,6,58,0.214723926,3,23,0.270961145,5,40,0,4,36,0.036842105,3,22,0,1,7,0.689161554,11,97,33730.3751,54213373.15
4046,40030003024,AZ,756,-439.7193176,5,43,-3957.558473,5,42,-5.350839509,5,48,-2022.682739,5,44,-25.59443628,5,44,-7617.95068,4,38,0,7,63,-4.945920726,4,38,-4.945920726,5,45,-2.071125058,5,48,0,9,80,5.330571721,1,8,47.97617124,2,19,0.064866456,1,6,24.52031324,2,11,0.310272878,2,11,92.34989422,4,31,0,4,39,0.05995776,6,52,0.05995776,2,13,0.025107563,1,6,0,7,60,0.247354497,4,31,0.128403665,3,25,0.137566138,2,12,0.357142857,6,54,0,4,36,0.024390244,2,14,0.037037037,3,27,0.214285714,8,77,80638.96266,327437753.3
4047,40030003031,AZ,667,-204.8761237,5,47,-1992.030279,5,46,-2.371007202,5,49,-1005.228479,5,47,-12.79829499,5,47,-200.1928225,5,47,-4.8502378,2,13,-1.975544389,5,44,-2.001220403,5,48,-0.892979125,5,49,-0.183047503,2,15,4.981182623,1,5,48.4325183,3,26,0.057646639,1,5,24.44026441,2,11,0.311166784,2,11,4.867316849,1,7,0.117924528,8,79,0.048031694,4,37,0.048655959,2,12,0.02171113,1,5,0.00445046,8,72,0.294804174,4,39,0.154198236,4,37,0.32083958,5,41,0.268768769,5,40,0.035820896,7,64,0.019400353,2,11,0,1,7,0.28035982,9,84,228222.8714,2232589977
4048,40030003032,AZ,1240,453.1841329,6,55,4406.352963,6,57,5.244646489,6,52,2223.556306,6,55,28.30971278,6,55,7149.057874,6,59,0,7,63,4.367700528,7,60,4.367700528,6,54,2.456891499,6,52,0,9,80,4.981182623,1,5,48.4325183,3,26,0.057646639,1,5,24.44026441,2,11,0.311166784,2,11,78.57901516,3,28,0,4,39,0.048007669,4,37,0.048007669,2,12,0.027004973,1,6,0,7,60,0.42983871,7,60,0.235817743,7,69,0.25483871,3,29,0.60483871,9,81,0,4,36,0.1108742,6,55,0.1,9,82,0.344354839,10,90,16970.90094,14387446.05
4049,40030003033,AZ,1476,-563.6074144,5,42,-5480.009162,4,39,-6.522562094,5,47,-2765.350173,5,42,-35.20768461,5,42,-7951.7234,4,37,-9.838896522,1,8,-8.093519463,4,31,-8.093519463,5,42,-2.407614541,5,47,-1.094259181,2,12,4.981182623,1,5,48.4325183,3,26,0.057646639,1,5,24.44026441,2,11,0.311166784,2,11,70.27761774,3,26,0.086956522,8,75,0.071530816,7,65,0.071530816,2,16,0.021278584,1,5,0.009671102,8,74,0.279810298,4,37,0.159742386,5,40,0.08604336,1,6,0.473577236,7,67,0,4,36,0.078373016,5,43,0.067750678,6,55,0.252710027,9,82,53564.81425,93359389.38
4050,40030004001,AZ,1004,-277.6034848,5,46,-2586.074308,5,45,-3.017187924,5,49,-1194.052235,5,47,-14.68182008,5,47,0,6,52,-6.770751637,2,11,-3.117438758,5,41,-3.117658494,5,47,-1.418878449,5,48,-0.194065834,2,15,5.103545546,1,5,47.54316405,2,12,0.055468886,1,4,21.95181364,1,7,0.269914974,1,7,0,1,3,0.124475524,8,79,0.057311927,5,49,0.057315967,2,13,0.026085086,1,6,0.003567764,8,72,0.302290837,5,41,0.199083629,6,57,0.139442231,2,12,0.465139442,7,66,0.037567084,7,64,0.048368954,3,29,0.053784861,5,42,0.450199203,10,94,230708.3281,1375305507
4051,40030004002,AZ,1154,189.5227373,6,53,1765.53937,6,53,2.059865044,6,51,815.1916685,6,52,10.02342868,6,52,0,6,52,15.35410271,8,74,1.501722841,6,54,1.501722841,6,51,1.065916144,6,51,0.211862252,9,83,5.103545546,1,5,47.54316405,2,12,0.055468886,1,4,21.95181364,1,7,0.269914974,1,7,0,1,3,0.413461538,10,92,0.040439005,3,28,0.040439005,2,10,0.028703425,1,6,0.005705113,8,73,0.38864818,6,55,0.200056691,6,57,0.310225303,4,39,0.467071057,7,67,0.012891344,5,45,0.064398542,4,37,0.048526863,4,37,0.297227036,9,86,29520.52469,29517193.26
4052,40030005001,AZ,1146,-316.4435737,5,45,-3273.925534,5,43,-2.06707071,5,49,-1550.228496,5,46,-19.55692337,5,46,0,6,52,-14.21774485,1,6,-1.010783388,5,46,-1.131191528,5,49,-0.867290553,5,49,0,9,80,4.553613087,1,0,47.11168562,1,9,0.029745083,1,1,22.30773938,1,8,0.281423513,1,8,0,1,3,0.204592902,9,85,0.014545141,2,10,0.016277811,1,3,0.012480284,1,3,0,7,60,0.295828878,5,40,0.178431947,5,48,0.255671902,4,30,0.335985853,6,50,0.015463918,5,47,0.052475248,4,32,0.021815009,2,16,0.389179756,10,92,512331.0059,5032560905
4053,40030005002,AZ,612,44.81374236,6,50,463.6430239,6,51,0.292732044,6,50,219.5384777,6,50,2.769589899,6,50,0,6,52,2.391997044,7,66,0.174885607,6,50,0.174885607,6,50,0.14770058,6,50,0,9,80,4.553613087,1,0,47.11168562,1,9,0.029745083,1,1,22.30773938,1,8,0.281423513,1,8,0,1,3,0.243055556,9,87,0.017770473,2,11,0.017770473,1,4,0.015008148,1,3,0,7,60,0.37254902,6,52,0.241562993,8,70,0.310457516,4,39,0.434640523,7,63,0.092948718,9,82,0.230612245,8,77,0.017973856,2,14,0.362745098,10,91,68648.58307,165530214.6
4054,40030005003,AZ,1079,149.6801391,6,52,1548.590871,6,53,0.977739658,6,50,733.269487,6,52,9.250568675,6,52,48.86528547,6,53,7.010324313,8,70,0.493520437,6,51,0.493520437,6,50,0.520458044,6,50,0,9,80,4.553613087,1,0,47.11168562,1,9,0.029745083,1,1,22.30773938,1,8,0.281423513,1,8,1.486594045,1,5,0.213270142,9,85,0.015014023,2,10,0.015014023,1,2,0.015833527,1,4,0,7,60,0.386932345,6,55,0.235978359,7,69,0.264133457,4,31,0.509731233,8,71,0.096892139,9,82,0.13732834,7,62,0.075069509,7,62,0.332715477,9,89,101993.5282,542735872.5
4055,40030005004,AZ,6236,691.7443192,6,59,7156.787428,7,62,4.518607867,6,52,3388.792964,6,58,42.75135212,6,57,0,6,52,0,7,63,1.977305935,6,56,1.977305935,6,52,2.036342869,6,52,0,9,80,4.553613087,1,0,47.11168562,1,9,0.029745083,1,1,22.30773938,1,8,0.281423513,1,8,0,1,3,0,4,39,0.013016205,1,9,0.013016205,1,2,0.013404834,1,3,0,7,60,0.380828708,6,54,0.222832605,7,65,0.696440026,8,78,0.065217391,1,4,0.25,11,96,0.312349118,9,86,0,1,7,0.012989096,1,2,59618.59552,190569139.5
